fid,VEGETATION,CODE_MN,CODE_100,CODE_25,F_FORMAT,F_REGROUP,F_ESSENCE,OBJECTID,SHAPE_AREA,SHAPE_LEN,ID,CAT_LU,PA,PA_norm,Proximity,Fragmentation,ET_score,SuitKey,ET_score_2,SuitKey2,PLU final,compat_key,reassign_key,Final PLU,LC_analysis_ET_score,LC_EVAPO_Evapotranspirating,FR analysis 5_NP,FR analysis 5_FR,proximity analysis 5_PI,Suitability matrix_PLU,Suitability matrix_2_PLU,unique_compat_Compatibility,unique_reassign_reassign
"1701",Vigne,"19","5","10",,,,"218201",1610.84744324,181.740566520395,"5267",Farmlands,0.161059844529862,0.00543425280747493,High,"3",A,Farmlands_A_3_High,C,Farmlands_C_3_High,Allotment gardens,Farmlands_Urban Gardens_C,Farmlands_3_High_C_Urban Gardens_false,Allotment gardens,58.15,100,"31",1.700,0.070110,Micro-forest,Urban Gardens,false,Allotment gardens
"1705",Cultures et prairies intensives,"10","5","10",,,,"219348",36.43595327,51.2531073220624,"5295",Farmlands,0.00364303529247409,0.00012291812911931,High,"3",A,Farmlands_A_3_High,C,Farmlands_C_3_High,Allotment gardens,Farmlands_Urban Gardens_C,Farmlands_3_High_C_Urban Gardens_false,Allotment gardens,56.5384,97.48,"35",1.795,0.213225,Micro-forest,Urban Gardens,false,Allotment gardens
"1711",Forêts fermées de feuillus,"9","4","6",,,,"219355",6632.57054924,381.569826391894,"5302",Woods and shrubs,0.663154957780824,0.0223752338867011,Low,"3",C,Woods and shrubs_C_3_Low,C,Woods and shrubs_C_3_Low,Friche,Woods and shrubs_Wild spaces_C,Woods and shrubs_3_Low_C_Wild spaces_true,Wild spaces,69.3346,100,"28",1.614,0.051403,Friche,Wild spaces,true,
"1713",Cultures et prairies intensives,"10","5","10",,,,"219628",112269.28606308,1878.53588155796,"5308",Farmlands,11.2251977324854,0.378744698719176,Low,"2",A,Farmlands_A_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,57.5794,99.04,"9",0.826,0.034983,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"1721",Cultures et prairies intensives,"10","5","10",,,,"218367",1804.69831296,331.03379192517,"5339",Farmlands,0.180441755889123,0.00608820976692531,High,"3",A,Farmlands_A_3_High,C,Farmlands_C_3_High,Allotment gardens,Farmlands_Urban Gardens_C,Farmlands_3_High_C_Urban Gardens_false,Allotment gardens,61.0304,95.36,"25",1.562,0.237240,Micro-forest,Urban Gardens,false,Allotment gardens
"1726",Végétation arborée perturbée,"8","4","6",,,,"218895",908.389424165,143.957569270982,"5356",Woods and shrubs,0.0908247098838503,0.0030644785242103,Low,"2",A,Woods and shrubs_A_2_Low,C,Woods and shrubs_C_2_Low,Friche,Woods and shrubs_Wild spaces_C,Woods and shrubs_2_Low_C_Wild spaces_true,Wild spaces,56.329,80.47,"9",1.202,0.056298,Informal Recreational areas,Wild spaces,true,
"1754",Prairies extensives,"5","3","9",,,,"218656",555.180708615,170.845015293869,"5458",Farmlands,0.0555093599713407,0.00187291808300154,High,"2",B,Farmlands_B_2_High,C,Farmlands_C_2_High,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_High_C_Wild spaces_false,Community Supported Agriculture,62.8416,98.19,"14",1.316,0.137255,Community Supported Agriculture,Wild spaces,false,Community Supported Agriculture
"1766",Cultures et prairies intensives,"10","5","10",,,,"218685",3581.675361665,475.936841811763,"5548",Farmlands,0.358111667619444,0.0120828959001614,High,"3",A,Farmlands_A_3_High,B,Farmlands_B_3_High,Allotment gardens,Farmlands_Allotment gardens_B,Farmlands_3_High_B_Allotment gardens_true,Allotment gardens,50.2228,85.99,"18",1.397,0.216564,Micro-forest,Allotment gardens,true,
"1786",Cultures et prairies intensives,"10","5","10",,,,"220936",116527.83095767,2393.24032033435,"5686",Farmlands,1.23153463402156,0.0415526946643331,Low,"2",A,Farmlands_A_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,54.8428,94.51,"3",1.026,0.024653,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"1787",Prairies extensives,"5","3","9",,,,"220938",32129.83529513,977.86235159077,"5687",Farmlands,0.617632716224796,0.0208392869863393,Low,"2",B,Farmlands_B_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,64.3594,99.99,"3",1.047,0.022353,Community Supported Agriculture,Wild spaces,false,Community Supported Agriculture
"1799",végétation urbaine,"28","2","4",,,,"221390",11638.800207435,1699.74366605219,"5744",Collective spaces,2.22075195277306,0.0749294622088432,High,"3",A,Collective spaces_A_3_High,B,Collective spaces_B_3_High,Allotment gardens,Collective spaces_Allotment gardens_B,Collective spaces_3_High_B_Allotment gardens_true,Allotment gardens,49.6192,76.69,"34",1.698,0.489902,Micro-forest,Allotment gardens,true,
"1843",Cultures et prairies intensives,"10","5","10",,,,"222250",3249.231370915,452.960507857375,"6010",Farmlands,0.0816675190802664,0.0027555095817764,High,"2",B,Farmlands_B_2_High,C,Farmlands_C_2_High,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_High_C_Wild spaces_false,Community Supported Agriculture,63.8464,99.76,"12",1.270,0.107635,Community Supported Agriculture,Wild spaces,false,Community Supported Agriculture
"1854",Cultures et prairies intensives,"10","5","10",,,,"221921",15235.01388006,1562.45961475647,"6054",Farmlands,1.52326128738938,0.0513957215821034,Low,"2",A,Farmlands_A_2_Low,A,Farmlands_A_2_Low,Community Supported Agriculture,Farmlands_Informal Recreational areas_A,Farmlands_2_Low_A_Informal Recreational areas_false,Community Supported Agriculture,24.256,37.9,"5",1.063,0.064486,Informal Recreational areas,Informal Recreational areas,false,Community Supported Agriculture
"1859",Cultures et prairies intensives,"10","5","10",,,,"221928",37401.152013015,1013.78451928025,"6061",Farmlands,3.73952959980681,0.126173903158202,High,"2",A,Farmlands_A_2_High,C,Farmlands_C_2_High,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_High_C_Wild spaces_false,Community Supported Agriculture,58.0738,99.28,"9",1.079,0.097352,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"1871",Cultures et prairies intensives,"10","5","10",,,,"221947",3268.030902755,235.199185173728,"6116",Farmlands,0.326751762335451,0.0110247944607297,High,"2",A,Farmlands_A_2_High,A,Farmlands_A_2_High,Community Supported Agriculture,Farmlands_Informal Recreational areas_A,Farmlands_2_High_A_Informal Recreational areas_false,Community Supported Agriculture,1.2173,3.29,"4",1.080,0.068325,Informal Recreational areas,Informal Recreational areas,false,Community Supported Agriculture
"1889",Cultures et prairies intensives,"10","5","10",,,,"222771",7889.025003615,371.960483042414,"6285",Farmlands,0.296249570725241,0.00999563277939462,Low,"2",B,Farmlands_B_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,63.8848,99.82,"2",1.035,0.047865,Community Supported Agriculture,Wild spaces,false,Community Supported Agriculture
"1890",Cultures et prairies intensives,"10","5","10",,,,"224943",15952.04193346,692.877606553601,"6289",Farmlands,1.59495146976681,0.0538145900219067,Low,"2",A,Farmlands_A_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,57.3135,98.94,"4",1.037,0.045552,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"1913",Prairies humides,"17","3","5",,,,"225231",120810.03615734,1623.37721935405,"6323",Farmlands,9.69583129250237,0.327142985738542,Low,"2",A,Farmlands_A_2_Low,A,Farmlands_A_2_Low,Community Supported Agriculture,Farmlands_Informal Recreational areas_A,Farmlands_2_Low_A_Informal Recreational areas_false,Community Supported Agriculture,0.145,0.25,"5",0.787,0.039539,Informal Recreational areas,Informal Recreational areas,false,Community Supported Agriculture
"1929",Prairies extensives,"5","3","9",,,,"569281",7719.944189875,528.504609649566,"6357",Farmlands,0.771876197949887,0.0260435517492043,Low,"2",A,Farmlands_A_2_Low,B,Farmlands_B_2_Low,Community Supported Agriculture,Farmlands_Community Supported Agriculture_B,Farmlands_2_Low_B_Community Supported Agriculture_true,Community Supported Agriculture,51.0468,78.84,"11",1.224,0.034477,Informal Recreational areas,Community Supported Agriculture,true,
"1930",Cultures et prairies intensives,"10","5","10",,,,"569282",31087.179279475,1144.11920681698,"6358",Farmlands,3.10824334281332,0.104873937767069,Low,"2",A,Farmlands_A_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,57.1908,97.93,"13",1.190,0.033710,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"1933",Verger,"20","5","10",,,,"569285",960.796790305,126.261286458595,"6361",Farmlands,0.0960649870742112,0.00324128852372812,Low,"2",A,Farmlands_A_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,58.0006,100,"14",1.315,0.038089,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"1940",végétation urbaine,"28","2","4",,,,"569546",4901.507213555,461.049523415271,"6386",Collective spaces,0.698882086030378,0.0235806879684425,High,"3",A,Collective spaces_A_3_High,B,Collective spaces_B_3_High,Allotment gardens,Collective spaces_Allotment gardens_B,Collective spaces_3_High_B_Allotment gardens_true,Allotment gardens,51.348,77.75,"40",1.885,0.396049,Micro-forest,Allotment gardens,true,
"1947",Forêts fermées de feuillus,"9","4","6",,,,"568470",4487.917915285,396.033656964789,"6394",Woods and shrubs,0.905957036476619,0.0305675172063881,High,"3",C,Woods and shrubs_C_3_High,C,Woods and shrubs_C_3_High,Urban Gardens,Woods and shrubs_Urban Gardens_C,Woods and shrubs_3_High_C_Urban Gardens_true,Urban Gardens,66.5396,95.28,"30",1.651,0.086332,Urban Gardens,Urban Gardens,true,
"1960",Cultures et prairies intensives,"10","5","10",,,,"569959",72302.98684158,1404.11230248265,"6419",Farmlands,7.22919390822541,0.243917206093359,High,"3",A,Farmlands_A_3_High,C,Farmlands_C_3_High,Allotment gardens,Farmlands_Urban Gardens_C,Farmlands_3_High_C_Urban Gardens_false,Allotment gardens,58.8924,99.18,"29",1.415,0.072449,Micro-forest,Urban Gardens,false,Allotment gardens
"1968",Cultures et prairies intensives,"10","5","10",,,,"570177",18027.51335951,554.086586510238,"6429",Farmlands,1.80247716707967,0.0608166277212323,High,"3",A,Farmlands_A_3_High,C,Farmlands_C_3_High,Allotment gardens,Farmlands_Urban Gardens_C,Farmlands_3_High_C_Urban Gardens_false,Allotment gardens,58.4194,100,"20",1.394,0.082788,Micro-forest,Urban Gardens,false,Allotment gardens
"1971",Forêts fermées de feuillus,"9","4","6",,,,"569966",14756.320430295,527.742676182727,"6435",Woods and shrubs,3.14259325587777,0.106032923807642,High,"3",C,Woods and shrubs_C_3_High,C,Woods and shrubs_C_3_High,Urban Gardens,Woods and shrubs_Urban Gardens_C,Woods and shrubs_3_High_C_Urban Gardens_true,Urban Gardens,69.8282,99.89,"22",1.394,0.075953,Urban Gardens,Urban Gardens,true,
"1987",Prairies extensives,"5","3","9",,,,"580160",15240.66038502,1039.01242933694,"6504",Farmlands,1.52383710185856,0.0514151498971181,Low,"2",B,Farmlands_B_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,61.3016,95.54,"17",1.335,0.037651,Community Supported Agriculture,Wild spaces,false,Community Supported Agriculture
"1989",Cultures et prairies intensives,"10","5","10",,,,"580477",2887.261517575,356.087466285173,"6513",Farmlands,0.288682840651157,0.00974032690679475,Low,"3",B,Farmlands_B_3_Low,C,Farmlands_C_3_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_3_Low_C_Wild spaces_false,Community Supported Agriculture,64.0502,99.35,"19",1.422,0.021314,Community Supported Agriculture,Wild spaces,false,Community Supported Agriculture
"1991",Cultures et prairies intensives,"10","5","10",,,,"580914",83942.5126525,1419.32116208718,"6518",Farmlands,8.39298912423807,0.283184333404972,High,"2",A,Farmlands_A_2_High,C,Farmlands_C_2_High,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_High_C_Wild spaces_false,Community Supported Agriculture,56.754,97.57,"28",1.353,0.069368,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"1992",Cultures et prairies intensives,"10","5","10",,,,"581045",15285.036455125,909.563883553826,"6520",Farmlands,1.52827099984238,0.0515647521933141,Low,"2",A,Farmlands_A_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,58.504,98.08,"9",1.153,0.051899,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"1996",Verger,"20","5","10",,,,"579753",3798.877267005,417.27414501678,"6534",Farmlands,0.379830656122732,0.0128157072014142,Low,"2",A,Farmlands_A_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,58.474,100,"14",1.305,0.031132,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"2000",Verger,"20","5","10",,,,"580345",1068.06919948,201.466893359267,"6553",Farmlands,0.106790940132737,0.00360318841684724,Low,"3",A,Farmlands_A_3_Low,C,Farmlands_C_3_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_3_Low_C_Wild spaces_false,Community Supported Agriculture,58,100,"20",1.451,0.039120,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"2001",Cultures et prairies intensives,"10","5","10",,,,"580487",3048.28258319,837.954150885408,"6554",Farmlands,0.304782597193233,0.0102835420542067,Low,"3",A,Farmlands_A_3_Low,C,Farmlands_C_3_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_3_Low_C_Wild spaces_false,Community Supported Agriculture,57.7108,97.51,"18",1.399,0.020721,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"2005",Cultures et prairies intensives,"10","5","10",,,,"579630",46910.30863643,1264.32479056287,"6573",Farmlands,4.69032031615143,0.158254134793213,High,"3",A,Farmlands_A_3_High,C,Farmlands_C_3_High,Allotment gardens,Farmlands_Urban Gardens_C,Farmlands_3_High_C_Urban Gardens_false,Allotment gardens,58.442,92.42,"31",1.547,0.081618,Micro-forest,Urban Gardens,false,Allotment gardens
"2015",Prairies extensives,"5","3","9",,,,"580790",8955.88340553,476.907893961751,"6620",Farmlands,0.895454924415046,0.0302131698386652,Low,"2",C,Farmlands_C_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,65.9044,100,"15",1.311,0.016331,Friche,Wild spaces,false,Community Supported Agriculture
"2016",Prairies extensives,"5","3","9",,,,"580791",5923.89335411,575.629084966236,"6621",Farmlands,0.592300683774427,0.0199845694814,Low,"3",A,Farmlands_A_3_Low,C,Farmlands_C_3_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_3_Low_C_Wild spaces_false,Community Supported Agriculture,60.5998,97.56,"18",1.389,0.019423,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"2018",Cultures et prairies intensives,"10","5","10",,,,"580793",3463.93255529,371.237285181561,"6630",Farmlands,0.346341388268856,0.0116857598306935,Low,"3",A,Farmlands_A_3_Low,C,Farmlands_C_3_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_3_Low_C_Wild spaces_false,Community Supported Agriculture,58.5444,98.49,"18",1.397,0.021521,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"2021",Cultures et prairies intensives,"10","5","10",,,,"580968",157215.867169095,4018.02474985043,"6634",Farmlands,15.7180736727688,0.5303369454607,Low,"2",B,Farmlands_B_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,63.8863,94.81,"15",0.811,0.027011,Community Supported Agriculture,Wild spaces,false,Community Supported Agriculture
"2030",végétation urbaine,"28","2","4",,,,"579661",3349.75381429,233.91327957494,"6658",Collective spaces,0.625187464866428,0.0210941885984412,High,"3",A,Collective spaces_A_3_High,B,Collective spaces_B_3_High,Allotment gardens,Collective spaces_Allotment gardens_B,Collective spaces_3_High_B_Allotment gardens_true,Allotment gardens,52.3614,78.81,"37",1.820,0.361005,Micro-forest,Allotment gardens,true,
"2041",Prairies extensives,"5","3","9",,,,"581085",27280.80077012,687.240648570921,"6716",Farmlands,2.72767552184595,0.0920333581951506,Low,"2",B,Farmlands_B_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,64.3802,99.92,"11",1.158,0.015934,Community Supported Agriculture,Wild spaces,false,Community Supported Agriculture
"2043",Forêts fermées de feuillus,"9","4","6",Forêt fermée de chênes décidus purs,Forêt fermée feuillus,Chênes décidus,"581089",19092.89176607,1295.74246659557,"6736",Woods and shrubs,5.57610706842077,0.188141094881836,Low,"2",C,Woods and shrubs_C_2_Low,C,Woods and shrubs_C_2_Low,Friche,Woods and shrubs_Wild spaces_C,Woods and shrubs_2_Low_C_Wild spaces_true,Wild spaces,68.1578,99.28,"13",1.107,0.019647,Friche,Wild spaces,true,
"2046",Forêts fermées de feuillus,"9","4","6",,,,"580617",14793.09723478,468.856316192985,"6757",Woods and shrubs,1.47908654215072,0.0499052399910312,Low,"2",C,Woods and shrubs_C_2_Low,C,Woods and shrubs_C_2_Low,Friche,Woods and shrubs_Wild spaces_C,Woods and shrubs_2_Low_C_Wild spaces_true,Wild spaces,69.9352,100,"13",1.245,0.047017,Friche,Wild spaces,true,
"2048",Prairies extensives,"5","3","9",,,,"580757",21156.747099045,580.639146859696,"6759",Farmlands,2.11535253110402,0.0713732244341011,Low,"3",B,Farmlands_B_3_Low,C,Farmlands_C_3_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_3_Low_C_Wild spaces_false,Community Supported Agriculture,63.9128,99.89,"20",1.384,0.054343,Community Supported Agriculture,Wild spaces,false,Community Supported Agriculture
"2049",végétation urbaine,"28","2","4",,,,"580898",2912.35205606,267.318968753584,"6760",Parks and public gardens,0.754550197249399,0.0254589624108514,High,"3",A,Parks and public gardens_A_3_High,B,Parks and public gardens_B_3_High,Allotment gardens,Parks and public gardens_Allotment gardens_B,Parks and public gardens_3_High_B_Allotment gardens_false,Urban Gardens,51.633,78.45,"31",1.680,0.404099,Micro-forest,Allotment gardens,false,Urban Gardens
